marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	4404810	RBN1SINOUD0AR	B00AMZUX96	919814562	Word Search	Mobile_Apps	4	0	0	N	Y	good game	One suggestion.  It would be easier to play if the words could be swiped from either direction.  Encountered some unusual words in this game.	2014-03-12
US	9522185	R3J34ZQ6PJXQMP	B007FIY3VW	270696572	Olive Office Premium	Mobile_Apps	3	0	0	N	Y	Bought it for my kindle	I still have to work with it.  It is different from Excel.  I think it will just take time and I will get used to it.	2014-01-24
US	18665022	R1M6FZRO4ZAHNE	B0094BB4TW	569156287	Facebook	Mobile_Apps	3	0	0	N	Y	It could be better	First time android user, I felt that the other versions of Facebook had better options than the kindle Facebook. Too much going back cing forward even with simple tasks such as looking at pics	2013-07-28
US	37902605	RZGJACFKNH4MO	B00IKZX1ZI	578520888	Frozen Free Fall	Mobile_Apps	5	0	0	N	Y	Fun game	Great game,my kids love it.  I don't get it!  But it sure keeps them busy about the same time I need their help.	2014-04-29
US	10666010	R2HNWITKBVWRZC	B00LUPTOII	493330054	Remote Mouse	Mobile_Apps	3	1	1	N	Y	good track pad app	Good app. But needs to be purchased to fully use it.	2015-01-02
US	39384856	R38QCGSTGO4F2K	B00BUQBQN8	135883968	Etsy	Mobile_Apps	5	0	0	N	Y	Five Stars	Etsy has a vast variety of interesting item.  I can always find just what I want.	2014-11-11
US	32525873	RKG0O43S0ROO	B004UMMWVY	731485376	Taskpad	Mobile_Apps	2	2	3	N	Y	Incomplete concept. Wouldn't pay for this. Uninstalling.	It is not very customizable and the logic of its organization escapes me. The camera button opened the camera app. No choice to use a gallery picture. The picture I then took did not attach to the task. On sharing via email, it excluded everything, such as title of the task and all attachments, except for the words in the note portion.  It does not synchronize with anything. I see no value in this app and have no use for it.	2011-05-11
US	22012874	RLY0B0MTH6BZL	B00FAPF5U0	46324555	Candy Crush Saga	Mobile_Apps	1	0	0	N	Y	sucks	This game sucks so hard how can it get more players then minecraft	2014-09-04
US	49576237	R3S1BABFIPSL0T	B00AVZRVP6	880144129	Simply Yoga Free	Mobile_Apps	1	0	0	N	Y	want Yoga app that works on kindle fire	This one will not run either.	2015-07-29
US	50734046	R3DGH0R8NOA1XK	B006PHD0RW	314159245	Bag It!	Mobile_Apps	5	0	0	N	Y	Great game for whole family.	My 5 year old says...AWESOME!!!  We just spent an hour on the sofa  talking spacial relations and which is stronger...eggs or potato chips.  Fun time for all and a good workout for your brain.	2012-02-19
US	20849395	R1RCJFNYZH8RB1	B00NQGNZKM	537487734	Stand O’Food® City: Virtual Frenzy	Mobile_Apps	5	1	1	N	Y	fun	Their games are a lot of fun and easy to play.	2015-04-03
US	29164793	R38UW67WF01T6F	B007SYAXIK	837590365	Word Stack - Fun and Addictive Word Association	Mobile_Apps	5	0	1	N	Y	awesome!!!	this is very addictive and fun game you will be hooked from the start....cant wait for newer words :) please continue to update this game....two thumbs up!!!	2012-06-03
US	1402664	R26Z8PD0Z76NSV	B00VSUCK72	686975474	Prison Break In 8 Days - Hardest Breakout Jail Ever	Mobile_Apps	5	0	0	N	Y	...	I just did this so I get a walkthrough	2015-05-26
US	13171709	R2YCJUZU4MA4TB	B005ZGF6OE	952369911	Little Miss Muffin Surprise Zip Pull Box Doll	Toys	4	2	2	N	N	Adorable little dolls to carry around!	I found these on clearance at our local Toys R Us and thought I'd use them as an incentive for one daughter who was potty training, the other trying to kick a bad habit. Now they love to carry these little muffin girls around the house to play with.<br /><br />These dolls are surprisingly well made. Ours did not really have a muffin scent to them... though who knows how long they were sitting on the shelf before they went on clearance. Also, by buying them in-store I was able to peek into the box to make sure I wasn't doubling up on the same doll. With so many different kinds shown on the box I'm sure a little girl could be pretty disappointed ending up with two of the same kind.<br /><br />You really have to squish the doll into her muffin liner to make her look like a muffin but my kids actually found this a very entertaining challenge and always giggle when they see her turn into a muffin. :) The thing I like most is when you flip the plastic muffin liner it becomes the inside of the dress and provides just the right support for the doll to sit up perfectly with her little legs dangling down. I think this is why our dolls go everywhere, because they can sit and watch my girls color or sit for a tea party. They are just fun little friends to carry around or bring in the car.<br /><br />This is a simple product, no bells or whistles or online codes or anything fancy, just an undeniably adorable and wholesome doll for imaginative play. After the initial two I bought I got two more that are waiting for Christmas as stocking stuffers. I don't know if I would buy online as you don't really know what variety of dolls you are getting but the price is comparable to those in stores.	2012-09-06
US	25491070	R36RTKFFPN1B2L	B00770KPYC	343249111	McFarlane Toys Halo 4 Series 2 Didact Deluxe Action Figure	Toys	5	0	0	N	Y	Very nice.	Pretty nice Figure. Had a hell of a time swapping the heads but still. Looks great, detailed. Plus the in game content. Loved it.	2013-11-07
US	10981041	R2N6PFD5NZ6VM7	B000NXAQ08	692148860	RC Mercedes CLK Tornado Electric Radio Remote Control Super Fast 4WD Car	Toys	1	1	1	N	Y	Very cheap design and a complete waste of money	I would give it zero stars if that was an option.  My 9 year old had the pleasure of enjoying his Christmas present for about 5 minutes until he hit one curb and car no longer works.  Very cheap design and a complete waste of money!!!	2015-01-14
US	2111418	R236GT2JD2FWAZ	B004A2QTRC	993440336	KidKraft 53227 Vintage Kitchen,Blue	Toys	5	0	0	N	Y	Five Stars	The best, worth the money, both my boy and a girl play with it.	2015-02-13
US	14720292	R1UWLFCGXLAO0V	B00ATT0HIW	394556259	Monkey Girl - Edible Party Cake Topper	Toys	5	0	0	N	Y	LOVE!	I used this cake topper for my daughters birthday. Put it on top of an ice cream cake and came out perfectly, couldn't  ask for more! Not to mention the customer service was excellent.  Would definitely recommend and use this company again.	2014-07-08
US	28354399	R2KI1YK2QSTVWP	B0044D5RRA	305776885	US Toy Foam Balls,colors may very	Toys	2	0	0	N	Y	Choking risk!	Do not let a toddler play with these as they could swallow and choke.	2015-06-08
US	12394655	R1KBDALX4KZZFO	B000J4K0T8	190978593	Trigun Vash Stampede Cosplay Sunglasses ( Silver Case )	Toys	5	54	56	N	N	Dimentions, etc	I figured people looking at this would want to know what size it is and such.    When looking at the front of the glasses:  the width from widest point to widest point is exactly 5 inches.  the width from the left edge of the left frame to the right edge of the right frame is 4.25 inches.  the diameter of each frame is 1.75 inch.  the width of the bridge is 0.75 inch.    When looking at the side of the glasses:  the length from very front to very end is 5.75 inches.  the length from the very front to the part where the earpiece starts to bend is approx 4.5-4.75 inches.    These frames are small.  If you have a wide face they probably won't look very good.  If you check your reference images, Vash's glasses *are* indeed narrow, but he has a very narrow head as well.    I gave these a 3 on durability cause I don't know how rugged they are.  They *look* fairly tough, but until I cosplay a few times with them  I can't give final judgement.    The picture is pretty accurate.  The lenses are yellow (not orange at all), and the frames are made from copper.  This worries me because of the potential for oxidization.  Especially since you will sweat in a hot Vash cosplay.    The joint does not bend past 90 degrees (the way many perscription glasses do), so if you wear glasses are are used to that, be careful you don't put undue strain on these.    The case that comes with it is pretty nice.  The glasses fit inside perfectly (no rattling around at all), and it's solid copper so very crush-resistant.  Lined on the inside with a velvet-like material to prevent scratches.    Hope this helps.  Good cosplaying to you all!	2007-07-19
US	20611405	R1U8405GGVI6AQ	B002WB1G80	617470596	Strawberry Shortcake Fresh Fashion Boutique	Toys	4	0	0	N	N	A FAVORITE!	My 4 year old loves these toys, and we got this for her to add to her collection. She loves it, and all the accessories it comes with! The only thing I wish was different was that the green gate stayed on. It comes off and my daughter can't get it back on without my help. Otherwise, so adorable!	2011-01-14
US	40197476	R1BWZEQJ5K7K00	B00A9A2EIC	896435090	Amazing Jumbo Water Marbles ;Great for Gift Giving As Stocking Stuffers. Kids of All Ages Will Love‘em.	Toys	5	3	3	N	Y	Great	You get quite a few and they have a slight variety in size which is what I was looking for. Good color selection too, mine had clear, red, black, green, and blue.	2013-03-03
US	17863579	R2S2NP57MGDT4D	B00322VZZ2	540651894	"Fritz Dachshund Mini Flopsie 8"" by Aurora"	Toys	5	0	0	N	Y	ADORABLE little doxie toy!	I got the red & black doxies for a friend as part of her baby shower gift (along with things off her registry). Since she's having twin boys and has a red & black doxie already, I thought it was appropriate that the boys each have a toy doxie for their rooms :) Great quality - she LOVED them!	2013-05-16
US	10108509	RE3Q1ZJSPKC5Z	B005UT1SFC	783768273	Bacon Playing Cards	Toys	5	1	1	N	Y	great gift	I bought this as a gift. What is not to love...it is bacon. I don't know how manageable they are, but  love the idea.	2014-02-17
US	38183415	R2PAV8RE2KXFXF	B008617TTA	628107505	Fisher-Price Octonauts Gup C & Shellington Playset	Toys	5	0	0	N	Y	made great, and my little one loves it	made  great, and my little one loves it!	2015-07-14
US	47917322	R2TLZW2HBR9NAJ	B002IREVQC	270478047	Forum Novelties - Bloody Knife	Toys	2	0	0	N	Y	Huge blade.	Kitchen knife? More like kitchen sword. Cheap, light and was barely held together.	2014-12-23
US	25692983	R1RKBJF9656QMZ	B002XG5K5E	701945585	50 Assorted YuGiOh Cards with Rares & Super Rare [Toy]	Toys	4	0	1	N	Y	reasonable	this is my 2nd time buying a card lot (not from the same seller) i got some good pulls but nuthing realy helpfull to me.  its a good deal for the price expecially if your lucky to get what you want.  ill probably buy another one and test my luck.	2011-07-17
US	14596793	R1PBTVQI3DTKX7	B004UUKNA8	401496446	Barbie Princess Charm School Princess Playset	Toys	5	0	0	N	Y	Barbie Princess Charm School Playset	My daughters love love love this playset!!! They got it for Christmas and they have been playing with it every single day. This playset is durable, a lot of fun so it's worth the price.	2011-12-30
US	37242355	R28EL3FF86DEE9	B003R8BKU6	110861143	"#1 Red 11"" Matte Balloons (6 count)"	Toys	5	0	0	N	Y	Good Quality	I bought these balloons for my son's first birthday party and I was very happy with this product. The balloons are good quality. We inflated the balloons in the morning and they stayed inflated all day long. They started drooping the next morning but by that point it had been 24 hours. Great product!	2013-07-29
US	25373252	R1W449HOPZXKC2	B000TDL1OM	143878411	"Hang Ten Hoodie, Hula Top, and Tropical Capri Pants. Doll Clothes for 18"" American Girl Doll."	Toys	5	1	2	N	Y	So cute!	My daughter and I have matching pink crocs so when I saw these I just had to get them for her American Girl doll.  I haven't given them to her yet but I tried them on the doll and they are just perfect. I think she's going to love them, I do!!	2009-12-14
